"review_name","review_stars","review_comment"
"Amazon Customer","1.0 out of 5 stars","Started to tear after the 2nd time wearing them."
"Kevin","1.0 out of 5 stars","Cheap"
"Doroteo Verduzco","1.0 out of 5 stars","After first wash shrunk 1 size"
"phillip","1.0 out of 5 stars","Bought them because they're cheap. The day I got them I washed them and they shrunk. Would not recommend"
"Amanda","1.0 out of 5 stars","See through after one wash"
"Jermaine","1.0 out of 5 stars","Not slim enough"
"Rita gardner","1.0 out of 5 stars","These were advertised as soft cotton, there are very rough scratchy."
"Janine Bodette","1.0 out of 5 stars","One shirt came with a giant hole in it 😡"
"jr paints","1.0 out of 5 stars","Cheap Material"
"nate show","1.0 out of 5 stars","So I bought the 12 pack but I only got a 6 pack of shirts... makes sense"
"billy","1.0 out of 5 stars","Thin cheap tea shirt not buying again"
"Amazon Customer","1.0 out of 5 stars","Not a good fit"
"Jp","1.0 out of 5 stars","Awful"
"Shakir hayat","1.0 out of 5 stars","Size was not as I ordered"
"Nisan O'Connor","1.0 out of 5 stars","shrank"
"Sean Dundon","1.0 out of 5 stars","Seams falling apart after _one_ wash."
"Omar Hernandez","1.0 out of 5 stars","You get what you pay for..cheap! Won’t buy again."
"Amazon Customer","1.0 out of 5 stars","Purchased a 4 shirt pack, bag was already open and only contained 3 shirts"
"Sandy Rose","1.0 out of 5 stars","Pedí talla S y me enviaron talla M"
"Robert Dixon","1.0 out of 5 stars","Shirts are to small not large"
"VV","1.0 out of 5 stars","Low quality shirts"
"Age","1.0 out of 5 stars","Improper size"
"Ezequiel","1.0 out of 5 stars","Esta muy delgado no es lo que esperaba las mangas estaban muy cortas"
"Jose Velazquez","1.0 out of 5 stars","Trash"
"Amazon Customer","1.0 out of 5 stars","the quality of the shirt is bad"
"Cici","1.0 out of 5 stars","Shrinks after First wash"
"Marie","1.0 out of 5 stars","It shrinks after wash"
"Joanna Trejos","1.0 out of 5 stars","Too big"
"Rick Martinez","1.0 out of 5 stars","All the shirts had stains on them."
"MILLICENT GICHUHI","1.0 out of 5 stars","Too large for me."
"Damar hammonds","1.0 out of 5 stars","Product doesn’t fit to big."
"dguck","1.0 out of 5 stars","Very thin and run large. Cheap quality you get what you pay for."
"Andrés G.","1.0 out of 5 stars","Estimados no llego el pedido como indica el vendedor, podrían enviar foto de la entrega... muchas gracias"
"Rebecca","1.0 out of 5 stars","The fit was fine, but the quality of the material is sub par and the t-shirts are not comfortable"
"Rocky","1.0 out of 5 stars","Definitely was not like the Gildan shirts I buy from the Mario's clothing store by my house"
"Jimmy Wardlaw","1.0 out of 5 stars","Very very thin material"
"S. McGilvray","1.0 out of 5 stars","These shirts were a disappointment."
"DMT","1.0 out of 5 stars","Ordered for my son super Scratchy material."
"Dick O.","1.0 out of 5 stars","I washed these one time and they shrank about 3 sizes, I can't wear them now. I guess I now own a very expensive stack of rags."
"Amazon Customer","1.0 out of 5 stars","Top shirt was stained with dirt"
"Amazon Customer","1.0 out of 5 stars","Very, very small on the sizing."
"ZL","1.0 out of 5 stars","Very bad quality"
"Megan Estep","1.0 out of 5 stars","One shirt came and had a hole in it."
"Alexander’s","1.0 out of 5 stars","Went to the trash after one use."
"ashley","1.0 out of 5 stars","Shirts fit great until you wash and dry them. Then they shrink a size"
"Jeanette Walls","1.0 out of 5 stars","Almost the whole pack of tshirts came with holes in the armpit and loose threads"
"ed taranto","1.0 out of 5 stars","This was a Christmas gift and when opened the first shirt had a huge stain on it"
"Cynthia Moreno","1.0 out of 5 stars","Worst brand ever"
"john","1.0 out of 5 stars",":p"
"Jeffrey M. Halla","1.0 out of 5 stars","Too thin"
"Op","1.0 out of 5 stars","It’s a small hole on the back can believe they would send this."
"Len Tedeschi","1.0 out of 5 stars","One of the shirts has a hole in it, with a sticker next to the hole showing it it defective."
"Marshon Johnson","1.0 out of 5 stars","The shirt is like a dress...."
"RIFT_PHOENIX","1.0 out of 5 stars","I like how the pic and description changed after I received my shirts. You suck"
"John R.","1.0 out of 5 stars","Shrunk a lot"
"Kathe p","1.0 out of 5 stars","Poor quality"
"Amazon Customer","1.0 out of 5 stars","Too large , i can't use"
"Ashwin","1.0 out of 5 stars","Sizes are not the same as it says"
"Linda reese","1.0 out of 5 stars","The tee shirts are to small for my son"
"Mary hall","1.0 out of 5 stars","Haven’t received one item"
"María Fernanda","1.0 out of 5 stars","The material is horrible"
"crystal","1.0 out of 5 stars","They are way too big"
"Nate Brantley","1.0 out of 5 stars","They fit poorly and are very cheap feeling. They are this price for a reason"
"Jayme Osborne","1.0 out of 5 stars","Ordered 5 black and grey, but received 2 red, 1 blue, 1 black, 1 light grey."
"Zane","1.0 out of 5 stars","Ordered the ""Gildan Men's Crew T-Shirt 5 Pack"", and these are definitely women's shirts. The fit was absolutely awful despite the measurements matching. Gave the shirts to my girlfriend to try and they fit her fine. Would not recommend buying the men's shirts if you're a guy."
"Martina","1.0 out of 5 stars","Mi pedido no fue entregado"
"JB","1.0 out of 5 stars","Tee shirts seem to be okay quality, although I haven’t washed them yet. Biggest issue is that I ordered the pack with grey, black and white shirts. What arrived was two red, one blue, one black and one grey shirt. If I’d wanted those colors, I would have chosen that option. Very frustrated!!"
"Ivan","1.0 out of 5 stars","Not how the picture was."
"Amazon Customer","1.0 out of 5 stars","Size equivocada"
"RICK","1.0 out of 5 stars","2 of the 5 shirts came with stains right out of the package,the blue one had 2 stains on it and one of the red ones had 1 stain on it,It looks like an oil stain,and all 3 stains are on the upper chest area,no way to hide,the same on both shirts.And the package hadnt been opened.I wont buy again."
"Runcible","1.0 out of 5 stars","Product description says black, received multi-colors twice. Y'all REALLY need to fix the description"
"Y. Lin","1.0 out of 5 stars","Completely a waste of money. The material is not cotton and I am sweating wearing it. Shouldn't even be selling this kind of things on amazon.com."
"JOE BOYLE","1.0 out of 5 stars","Hello, as you know I recently purchased a 5 pack of t-shirts that I was assuming I would get the colors advertised at purchase time as well I was wanting pocketed ones. How can we resolve this please."
"andy90","1.0 out of 5 stars","I ordered the set with red and blue shirts, got the set of only black and grey. The shirts are fine for the price, but if you can't get simple aspects of the order correct who cares about the quality of the product?"
"Amazon Customer","1.0 out of 5 stars","Too big. Bigger than Hanes. I’ll stick with the Hanes brand."
"Josh","1.0 out of 5 stars","After 2 wash/drys (low heat), 2 of these 5 shirts have shrunk 2 sizes, while the others are still fitting as expected."
"Amazon Customer","1.0 out of 5 stars","Color was not as expected."
"Kesha","1.0 out of 5 stars","I assumed the colors would be as pictured and the are not. I had to order these for a fundraiser and will not have the correct color for the event."
"Todd Kupcik","1.0 out of 5 stars","Terrible! Do not buy! These shrank and have twisted sleeves after one wash. I have bought Gilman brand many times that were fine, they held their shape and lasted well. These are a waste of money."
"Elizabeth","1.0 out of 5 stars","Package was stollen off of porch :(
Only reason for 1 star.
Was so excited to give to my son for his birthday."
"jordan mantzey","1.0 out of 5 stars","Good shirts for a good deal but not even close to the colors i chose"
"Mike Splane","1.0 out of 5 stars","These showed up in a Fed Ex bag today (no inner bag) so I was immediately skeptical. Pulled them out.....um yeah. The fabric was old-ish looking (pilly) and had threads hanging everywhere from stitching. Horrible sewing quality. Then the icing on the cake is that they were 2 sizes too large. I ordered mediums and these could easily be X-Large. I've been burned on Chinese counterfeits for T-Shirts on Amazon twice in a row now. Never again."
"Amazon Customer","1.0 out of 5 stars","These shirts seemed ok upon initial review. Slightly longer than the Hanes my husband was used to- but this was great because they stayed tucked in better. However, the second time we washed them they turned completely yellow. The whole shirt. The rest of the whites in our load came out perfect. Weird. We don’t use anything strange. Just gain detergent. I’ve never had this happen before."
"David T.","1.0 out of 5 stars","I strongly dislike it when products misrepresent themselves. The pictures show shirts that are fitted, or taper in towards the bottom. This is very much not even close to what they actually are. Not only are they straight all the way down, they are closer to an extra large than a large. Do not buy these based off the picture."
"Jeremy R. Grahn","1.0 out of 5 stars","I ordered these shirts based on price and overall reviews and was very disappointed. They were smaller than expected, with the sleeves and length being short. I also don't care for the collar. It doesn't hug the neck enough, so it looks loose like it's old, even though it's brand new. The collar is also oddly big.
I will say that I washed them before trying them on. I used warm water and dried them on a low tumble, so they shouldn't have shrank that much."
"Kris","1.0 out of 5 stars","I initially received these and they fit great. The first time I washed them, they shrunk. Cold water, on low heat in the dryer. Definitely buy a size larger than you need."
"Marc","1.0 out of 5 stars","Well, they are shirts. Small to start, shrink in the wash, and paper thin. The price is for disposable shirts, and that's what you get. If you don't need to wear them outside and you live in a warm climate, the price is great."
"falcons forever","1.0 out of 5 stars","The name Gildan used to be the best t-shirt you could buy. Now they are the worst. The necks are too big, they are too short and the upper body has an awkward fit."
"M P","1.0 out of 5 stars","Thin (almost see thru), very scratchy, the size is at least one size too small. Could not wear. Not sold as advertised."
"Clyde51","1.0 out of 5 stars","I'm being censored - free speech is not allowed"
"Debra A.","1.0 out of 5 stars","The first t shirt had a pink stain on it that wouldn’t come out. And a couple others had tiny holes all in them."
"yrrab","1.0 out of 5 stars","Why is the video so racist?"
"Bruce Jordan","1.0 out of 5 stars","I ordered v- neck's t- shirts and I received crewneck t-shirts."
"Michigan","1.0 out of 5 stars","These shirts shrunk 2 sizes after 5 washes. Would not recommend for anyone. They are belly shirts now..."
"bruce whoolery","1.0 out of 5 stars","The quality is horrendous, if only I could return !!!"
"Kevin","1.0 out of 5 stars","Not soft at all feels like you’re wearing cardboard"
"Jose Omar","1.0 out of 5 stars","I would of gotten five stars if they werent coming apart already smh never again. Im one angry customer"
"Amazon Customer","1.0 out of 5 stars","Ill fitting and coarse material, even after 2 washings"
"Thanh","1.0 out of 5 stars","Poor quality. I only tried the black shirt. There is a hole on the it."
"Amazon Customer","1.0 out of 5 stars","Be good for shop rags"
"Trust Me","1.0 out of 5 stars","Cheap quality of cloth."
"Gene Wheeler","1.0 out of 5 stars","This black t-shirt is NOT making me feel sexier, sleeker, and more direct. Where are the bad boy vibes? The assassin-like precision? The smart and modern confidence? The international man of intrigue?"
"Tyrannosaurus","1.0 out of 5 stars","I got these because of the good price and generally good reviews. I got the large and out of the package they looked and fit great. However after two washes, they fit like a smaller medium and the length is too short for me now. They look like garbage as around the neck they are fraying already. I will definitely not recommend these to anyone. Better options are Old Navy moisture wicking shirts when they go on sale or Kirkland Tshirts from Costco."
"Bert","1.0 out of 5 stars","Shirts are actually pretty nice but it does say crewneck shirts and the last one in the bag is a stupid v-neck. Must of been a packing mistake. Now that i wore all of them except this one i don't expect ill be able to return them. I would rate it 5 stars if not that one of my shirt is not what i ordered."
"Ryan D","1.0 out of 5 stars","You get what you pay for with this product - I'd recommend to spend your money on a different brand. Although the price is relatively similar to other shirts on the market, these are far inferior in terms of quality and feel. After one wash, they completely lose their shape, never feel soft and even shrunk. More bizarre, its like these shirts are made so LONG in the torso, it bunches up if you tuck in! Likely Gildan found great savings by reducing quality of the cotton they use. Either way, buyer beware - don't buy this crap."
"Stephen","1.0 out of 5 stars","You get what you pay for. Just spend a little more and you will be happy. This shirt chocked me around my neck the first time I try in on! The Hanes X -Temp is very good for the summer and the Fall & Winter the Amazon 100% cotton
is very Soft & Warm. I have tried them all!"
"robie","1.0 out of 5 stars","I bought the medium size, I bought 2 different sets, a dozen shirts that shrunk way too much to be worn comfortably. They don't fit anymore after being washed.
Never again will I buy this brand. pay a little more and buy the name brands"
"Amazon Customer","1.0 out of 5 stars","Le chandail noir rapetisse énormément à la sécheuse, même à délicat. Au point d'être inutilisable. Les autres couleurs rapetissent aussi, mais beaucoup moins. On perd 2-3 centimètres sur la longueur."
"Amazon Customer","1.0 out of 5 stars","Shrank in the dryer. If I lose 10 pound and three inches, it’ll be a perfect fit. But I would never buy this brand again, having read an article in the Globe & Mail about how the exploit their workers in Haiti and Honduras by paying them starvation (literally) wages, and how any move towards unionizing is met with an immediate kick down the road. An immoral company That should be avoided. When a product is cheap, the worker pays the price."
"Allan","1.0 out of 5 stars","The actual product looks nothing like the picture on amazon. XL fits like XXL. When I tried it on it felt like I was wearing a garbage bag. I'm a big guy, 6foot 3inches to be exact. This is why I hate buying stuff online. You never know if what you see in the picture is what you're actually going to get."
"Sahib Singh","1.0 out of 5 stars","I ordered small size. New T shirt fits well but once washed, it loosed from biceps. Cheap material used by Gildan.
Its only good for home wear and you cant wear for outings once its washed.
I purchased H& M Tees. Better buy H & M Slim fit and regular fit ones. Their stuff is far better and fits perfectly well and wont loosen after wash.
This Gildan t shirt is just good for wastage use once washed. Low quality product."
"GEC","1.0 out of 5 stars","Disappointed with these after first washing. Length shrinks way too much. I bought size 2XL and after I washed them right out of the package in cold water they shrunk so bad I use them once under a shirt and toss them into the garbage.
Do not waste your money"
"Chris Jamieson","1.0 out of 5 stars","2 of my 5 shirts already have popped seams in the armpit area. These shirts are not a tight fit, and I'm not an active person (mild/no wear and tear).. Gildan is certainly not what it used to be in the past. Would not buy again."
"KBS","1.0 out of 5 stars","The photos suggest that these shirts are more narrow at the body and waist than the shoulder. However, the body is in fact wider than the shoulder so if you are looking for something with an athletic fit, look elsewhere."
"A. Customer","1.0 out of 5 stars","In the picture it shows the shirts are long enough compared to width. However, I feel like I am a round person when I wear it. I need XL shirts and the ones I get from local shops fits properly. At least doesn't make me look round! It feels like this product is just a piece of rounded cloth with neck & hand holes in it."
"Martin","1.0 out of 5 stars","By the other reviews I can tell the quality of this shirts was as I expected, but I got the delivery for next day after my purchase, and they didn’t come on time. I had to go on a trip and I couldn’t have them on time, so I had to run to a store to buy more expensive stuff. I wish I could enjoy them as the other people did, but they didn’t get to me
On time 👎🏼"
"EC","1.0 out of 5 stars","These looked too good to be true.
Yeah... Too GOOD.
No really though I do not recommend anyone to buy this unless you don't care about the feel of the t-shirt.
These are NOT SOFT at ALL!!!"
"Omar Alejandro Cisneros V","1.0 out of 5 stars","Se devolvió porque no coincide con la descripción de camisetas blancas ya que solo son negra y dos tipo de grises"
"Adam DeMeester","1.0 out of 5 stars","So I purchased in June 2020, just opened in September 2020 since I do not wear undershirts until it gets cooler outside. I was sold used, worn, smelly, t-shirts. No joke. Very gross. Of coarse, outside return time. But so gross.
Update: Called Amazon and they are sending replacements at no cost."
"Megan","1.0 out of 5 stars","Just an overall poorly cut shirt. I’m 6’0 175 and most mediums fit well. These were just weirdly cut for an athletic build. Really short, loose sleeves. Longer than the average tshirt and was very wide through the abdomen. My order got returned very quickly."
"Asif Zulfiqar","1.0 out of 5 stars","It's bad enough the size is wrong, the cheapaterial adds insult to the injury. I didn't even bother to unroll the remaining 4 after putting on one of them."
"Navid","1.0 out of 5 stars","I know it is cheap to but 6 packs of Black t shirt .. but i believe with this quality still not worth it ."
"R.S","1.0 out of 5 stars","Fabric felt itchy and one of the shirts had a small fold that was sewn into the shirt. Would not recommend."
"KarmicYogi","1.0 out of 5 stars","the white ones are soft and nice should have just gotten it. The black ones are hard, doesnt feel soft on body."
"Deborah W.","1.0 out of 5 stars","I ordered two packages of 12. They were sent out in different shipments. The first one I received two packages of 6.
Later the same day I received a package of 6 not 12. So in all I paid for 24 and only got 18"
"Amazon Customer","1.0 out of 5 stars","The white Gildan shirts are literally see through. Verrrrrryyyyy thin material and poor quality. Do not recommend"
"Jimmy Da Silveira","1.0 out of 5 stars","Shirts fit well but quality control sucks. 2 of the 6 shirts came with holes in them in the same location"
"mark","1.0 out of 5 stars","I'm usually an extra large so thought these would fit the x large is more like an xxl and drapes off the body. Realy wish I got the large because now I've wasted money on something I can't wear"
"Curt","1.0 out of 5 stars","This is not a “crew “ style . I was hoping for something that hugs the body a bit sept this looks like Flipping moo moo around the waistline. Made for someone with a beer gut maybe ? Lol"
"Mark","1.0 out of 5 stars","The length i snot good for a 6 foot guy. You sit down and it rides up. Needs to be longer for an undershirt."
"Adriano da Silva","1.0 out of 5 stars","Very very poor quality, you think it's cheap and when you receive the tees you will realize you were ripped off with this super poor quality.
If you need some rags to clean the shop or just to use once and throw away perfect, otherwise save your money, this is very low quality, and I mean it."
"nate","1.0 out of 5 stars","Bought this pack of shirts and out of the package the shirts fit well and then after a single wash they shrank significantly. I found that both types of grey shirts shrank more than the black ones. It's not really worth buying unless you need ""one use"" shirts."
"Cara","1.0 out of 5 stars","Very dissatisfied with these shirts. Seem nice out of the box, BUT THEY SHRINK!! They shrunk so much after 1 washing, that they were barely wearable. After a second washing, they are pretty much garbage. Never again. Hope a refund is in order from Gildan."
"guy desjardins","1.0 out of 5 stars","Déçu car c etais inscrit tag free et c est faux il ont des étiquettes au cou!"
"Joseph F","1.0 out of 5 stars","Shirts are not crew neck as advertised. The black shirts I received were V neck. This is the second attempt I have made to write this review with the first being rejected as ""inaccurate"". They're not all crew neck."
"Luis Da silva","1.0 out of 5 stars","I liked the shirts but 3 out of the shirts fell apart in the wash and had strings and parts of the shirts come apart."
"Alexander Kuri Bergmann","1.0 out of 5 stars","El corte de la playera es horrible, nada que ver con las fotos."
"anthony goncalves","1.0 out of 5 stars","I bought this shirts after a while they full of grey balls and they are not in the greatest shape , the funny part is i only wear them in my home never outside never buy theses shirts again ,"
"Amazon Customer","1.0 out of 5 stars","Out of the bag falling apart. 10/10 quality if you like garbage."
"Luis","1.0 out of 5 stars","Extremely cheap Quality material. Fit is excellent, after 2 washes they all stained at the collar. Borderlines unusable and I'd really like. To send them back and get my money back"
"Kenneth G Fondrick","1.0 out of 5 stars","These SHRINK BAD!!!
I bought medium men’s
One wash in cold water and dried on tumble they became doll shirts"
"kivara","1.0 out of 5 stars","On clairement été porté. Il y a même de l'antisudorifique sur 2 des 5 chandails reçus! 2 tâchés avec de l'eau de javel! Le noir complètement délavé. Qu'est ce qu'il se passe chez amazon?"
"Jeff Ducharme","1.0 out of 5 stars","The quality on these shirts are horrendous. For a few dollars more you can go with the ultra cotton shirts which are much better."
"Nabile Oussedik","1.0 out of 5 stars","Sa dit 12 mais il n'y en a que 6? c'est inaxeptable! et puis il est impossible de les contacter!"
"GKC","1.0 out of 5 stars","Sloppy fit. Loose and a bit low at the back of the neck. Sleeves flare open a bit."
"Tim","1.0 out of 5 stars","Shirts fit well until you wash them then they shrink out of proportion. Bought them because they are cheap and I got what I paid for. Shirts don’t even reach my waist now"
"Amazon Customer","1.0 out of 5 stars","One of the t shirts has a hole in it, right out of the package. I don’t expect my brand new product to have holes in it. Very unhappy. Would like to get a partial refund."
"Gholam Reza Amouzadeh","1.0 out of 5 stars","I ordered for a crew nack but it was too wide and standing very ugly and very low quality product and my regret to order that"
"Daniel Perreault","1.0 out of 5 stars","Decu"
"Edeveloper","1.0 out of 5 stars","Sinceramente la peor compra que pude haber hecho en amazon la calidad de la tela y los bordados es bastante mala no me duro NADA!!!"
"Aysar","1.0 out of 5 stars","Not good quality at all"
"Aysar","1.0 out of 5 stars","Not good quality at all"
"Kim","1.0 out of 5 stars","tucking into pants .. my fingers went through the shirt.. about 4/5 inches from the bottom hem!"
"Usuario Recurrente","1.0 out of 5 stars","Calidad Baja Acorde con el Precio de 238 pesos por 6 piezas. No recomendable, la primer lavada se deforman y se estiran mal. NO las compraría NI EN OFERTA."
"Leslie Ferguson","1.0 out of 5 stars","when i got the product i was happy until i unrolled the shirts and met a white line running though all the dark shirts i was pissed, i’m not ordering shirts on amazon again."
"Brian S","1.0 out of 5 stars","They shrink in to child sizes"
"Amazon Customer","1.0 out of 5 stars","shrink shrink shrink"
"Mike Petten","1.0 out of 5 stars","Didn't even wear them. Washed them first and shrunk to about a medium size"
"Samuel chatigny","1.0 out of 5 stars","Tissus très cheap. Était parfait jusqu'au premier lavage. Qualité médiicre"
"Anon","1.0 out of 5 stars","These are too short, they barely come to my beltline."
"Edgar Morán Serrano","1.0 out of 5 stars","El corte de la playera nada que ver como viene en la foto, la calidad de la tela es muy mala, delgada y rasposa"
"david siracusa","1.0 out of 5 stars","I ordered a x-larage and recieved a small poor quality shirts as well feels like they'll shrink after one wash as well"
"Christian Trujillo","1.0 out of 5 stars","En su primer puesta se están deshilachando. Terrible calidad."
"Karen Flavelle","1.0 out of 5 stars","As promised and speedy delivery"
"Arek krajewski","1.0 out of 5 stars","Short and wide. Probably best for someone 5'6 180lbs"
"Willy","1.0 out of 5 stars","The material was of low quality and after one wash it became something else"
"Jagdeep Singh","1.0 out of 5 stars","Quality is totally messed up, waist got loose in first wash, and neck started falling down."
"maryze","1.0 out of 5 stars","Le chandail est taché"
"Juan de Dios","1.0 out of 5 stars","Segun en la foto se ve mas suave la tela y mas flexible"
"Jason","1.0 out of 5 stars","These shirts shrunk way too much, so be prepared for that if you buy them."
"Dom Boileau","1.0 out of 5 stars","Get the fruit of the loom ones instead."
"eduardo andrade","1.0 out of 5 stars","Muy cerradas de cuello y muy calientes!
No es lo que esperaba!!"
"zersha","1.0 out of 5 stars","It came with a hole in the shoulder area. A large Tear"
"T.Dreyer","1.0 out of 5 stars","after the first wash the shirts were too small"
"nicole","1.0 out of 5 stars","ORDERED XL , Sent me L , BUT with a LX Sticker , Was to Small"
"zt","1.0 out of 5 stars","I ordered 12 pcs, only came with 6!!!!"
"Glen Brackett","1.0 out of 5 stars","Pack of 5 ,, not all the same size"
"Janet Benteau","1.0 out of 5 stars","Cheap not good material"
"Axzis","1.0 out of 5 stars","Horrible like sheets of paper , useless for work shirts."
"TheHenderson’s","1.0 out of 5 stars","Fit small and lost color after first wash"
"Jean Philip","1.0 out of 5 stars","Pas résistant"
"terence","1.0 out of 5 stars","Nothing was delivered"
"Scott Cohen","1.0 out of 5 stars","These undershirts are like paper thin."
"Amanda Jobin","1.0 out of 5 stars","Bought them for work. They shrink really bad and the fit is not what is pictured at all"
"Durgam bedawi","1.0 out of 5 stars","I disliked that they shrunk really small , i just really thought that gildan products would be good profucts that last"
"Jarrod Rolfe","1.0 out of 5 stars","Cheap quality. Two shirts split under the arms after wearing them twice."
"Cristóbal Miramontes Salazar","1.0 out of 5 stars","No son la playeras qué pedí que puedo hacer?"
"Andrew","1.0 out of 5 stars","The material is rough, do not like"
"Clement leong","1.0 out of 5 stars","Too tight"
"Michael Grawbarger","1.0 out of 5 stars","After 1st wash became misshapen."
"Philippe Legault","1.0 out of 5 stars","Total garbage. Don't waste one penny on these."
"A. A.","1.0 out of 5 stars","Shirts shrunk immediately after one wash"
"Saurabh Prajapati","1.0 out of 5 stars","Bad cloth, sleeves are bad and shorter than expected"
"Jerome Beaumont","1.0 out of 5 stars","Tres mauvaise experience."
"Gabriel presseau","1.0 out of 5 stars","Bought a 6 pack, received 5. Well done"
"Nicolas Surrette","1.0 out of 5 stars","Much larger then described
Very uncomfortable"
"Amazon Customer","1.0 out of 5 stars","Le produit n'est jamais arrivé à sa destination"
"Amazon Customer","1.0 out of 5 stars","Mon colis as été volé"
"clemente","1.0 out of 5 stars","it is not of cottom"
"Mandeep","1.0 out of 5 stars","Fitting"
"J i","1.0 out of 5 stars","Super loose"
"Gian Minicucci","1.0 out of 5 stars","Shrunk a lot."
