"review_name","review_stars","review_comment"
"Thanos","1.0 out of 5 stars","The shirts were too big for the advertised size. I hate it."
"Guy Mcafee","1.0 out of 5 stars","Not what I reordered"
"Ofer Cohen","1.0 out of 5 stars","It's not comfort and not soft."
"Matt R","1.0 out of 5 stars","If you’re looking for ComfortSoft, this isn’t it. This is about as rough cotton as you can get. Very thick."
"Amazon Customer","1.0 out of 5 stars","materials are not first class but for the price i guess is ok"
"Akash Jain","1.0 out of 5 stars","Very bad quality. Could not even survive one wash."
"L D","1.0 out of 5 stars","DO NOT BUY shirts do not like brand new they are not hanes brand they are not white crispy."
"vanessa lopez","1.0 out of 5 stars","Bad quality. Less than a month and shirt broke."
"Amazon Customer","1.0 out of 5 stars","These shirts are not soft at all. Actually scratchy. Just the other night, I had to change because they were so irritating. I had previous ComfortSoft shirts and they were great. These also say Heavy Weight. Maybe that makes a difference?"
"Bryan Chenault","1.0 out of 5 stars","Just received mine. Unlike the picture, they have tags. In fact they don't even say comfort soft on the shirt like the ones I bought at the store. Whatever I got, it's not what is pictured. Very disappointed and unhappy. Thanks, Amazon, you got me again..."
"Andrew Gonzalez","1.0 out of 5 stars","Disappointed, nothing even close to being as advertised. Never thought i’d see fake Hanes Comfortsoft T-Shirts.
Just 4 shirts tossed in a shipping bag, no wrapper or anything. Don’t even say comfortsoft on the shirt like advertised."
"""skipbreakfast""","1.0 out of 5 stars","What I received were far smaller than anticipated. I had to give them away."
"Stephen D Lynch","1.0 out of 5 stars","it was not the comfort soft material i have gotten in the past and it was not tagless as expected. it was just a plain cotton tshirt."
"Linda Dorsey","1.0 out of 5 stars","Not the color I ordered. The shirts were supposed to be Navy but I received Black shirts instead."
"Lisa Wallwork","1.0 out of 5 stars","Shrunk about 25% after the first wash."
"Sal Manz","1.0 out of 5 stars","They advertised comfort soft but they were not."
"Sebastianna Savoia","1.0 out of 5 stars","Heavy Weight was sent instead of Comfortsoft. As an added bonus every shirt shrunk! I should have actually read the reviews, but we've bought these shirts in the past and they were great. Goodbye, Hanes. Never again."
"Adam","1.0 out of 5 stars","Pic shows 6 shirts. Two paragraphs into the description it mentions it’s a 4 pack."
"Clyde Birkholz","1.0 out of 5 stars","Ordered a 2X assuming they would shrink to an XL. After one washing they were about size large."
"DONNA","1.0 out of 5 stars","I like the way it fit and the color"
"Leticia Lawston","1.0 out of 5 stars","Dislike wanted to use it as a undergarment tshirt it’s to thick"
"Amazon Customer","1.0 out of 5 stars","Got 3 shirts when it clear said 4"
"Yury Issaev","1.0 out of 5 stars","It’s not 100% cotton, please pay attention. Threw mine away."
"phillip goodson","1.0 out of 5 stars","The shirts are paper thin. The collar is also large and awkward."
"Amazon Customer","1.0 out of 5 stars","I was not shipped the Comfortsoft tagless shirts as listed. These are cheaper not as soft."
"Dan","1.0 out of 5 stars","These shirts are poorly made knock offs or just poorly made. They are garbage either way."
"Brad G","1.0 out of 5 stars","One shirt was torn"
"Sammie","1.0 out of 5 stars","Def not Hanes Comfort Soft... should’ve read the reviews."
"jerry mccarson","1.0 out of 5 stars","Shirts shrunk after washing them not as comfortable as previous Hanes products."
"james h. nehrig","1.0 out of 5 stars","FEELS AND LOOKS GREAT!"
"Joseph","1.0 out of 5 stars","The quality of the cotton is really bad with these shirts."
"Carlos","1.0 out of 5 stars","Did not like fit or quality"
"Miner49er","1.0 out of 5 stars","I wanted the regular tg shirts and not the eg long... That's why I ordered these but they were also eg long. So I will try again with someone else..."
"Aniiya","1.0 out of 5 stars","This product is not real Hanes brand shirts. It says it is but that’s a lie."
"Amazon Customer","1.0 out of 5 stars","They didn’t come in original packaging. Quality is cheap. I’m disappointed. I doubt they are “Hanes” brand t-shirts"
"John Bailey","1.0 out of 5 stars","I was hunting a heavy tee shirt but this is not that. I is light weight and somewhat skimpy in length. I have not and will not purchase more."
"Eric Washington","1.0 out of 5 stars","I didn't receive anything. Just won't purchase again."
"Barbara Corelli","1.0 out of 5 stars","The deal was for 4 Hanes T-shirts! Only ONE T-s????????????? Can anyone help please?
Hanes Men's ComfortSoft T-Shirt (Pack of 4),... colour size great. Cannot get an answer from Amazon or Seller"
"G. G.","1.0 out of 5 stars","Doesn't fit like other Hanes products - be careful about sizing if you buy"
"Bruce Westbrook","1.0 out of 5 stars","This is not soft, not cotton and not Hanes! Total ripe off."
"KleinCR","1.0 out of 5 stars","These don’t seem like actual Hanes shirts. Odd tag and felt totally different. Not how it is advertised."
"Eggie","1.0 out of 5 stars","The product ordered was not what we received. Tried them anyway and they shrank when washed. Had to send them back."
"James waterson","1.0 out of 5 stars","they shrunk after washing. i have black that didn't do that, so i figured the size was appropriate. disappointing."
"MOHAMMAD H SADEGHI","1.0 out of 5 stars","I only received two shirts! It is supposed to be a pack of four."
"jack nagy","1.0 out of 5 stars","Very small XL One washing and it's a medium
If you have broad shoulders it's a snug fit out of the package"
"shinypantstar","1.0 out of 5 stars","Horrible fit with itchy material"
"chris anderson","1.0 out of 5 stars","Nice if you like wearing burlap. Not soft at all."
"CB","1.0 out of 5 stars","Product description lies. They are 50% cotton 50% polyester."
"Fernando Alvarez","1.0 out of 5 stars","I searched Tall Tee's, this was among the top items.... It isn't a tall tee."
"Schuyler Nichols","1.0 out of 5 stars","Shrink after one wash"
"Steven Denka","1.0 out of 5 stars","Junk"
"Patricia Buman","1.0 out of 5 stars","Liked nothing except the color"
"BJW","1.0 out of 5 stars","I believe to be seconds, w/ not being in the description, shrunk in the washer, w/out being put in the dryer."
"Annette Williams","1.0 out of 5 stars","they shrunk and they do NOT say *ComfortSoft in the tag like they should. These white T shirts do not seem comfort soft at all. Why arent they labeled comfortsoft?"
"Amazon Customer","1.0 out of 5 stars","ordered a pack of 4 and only got1. needed these for work so i just ordered another 4. hopefully i get 4 this time atleast. i dont know what happened cuz ive bought this same pack a few times previously. kinda super dissappointed i paid 20 for a single undershirt."
"Cody","1.0 out of 5 stars","Shirts ordered were gray. They weren't. For a large they are too small."
"BK","1.0 out of 5 stars","These shirts are not soft at all. They are extremely uncomfortable. The fact that they call them comfortsoft is a joke"
"Paula C","1.0 out of 5 stars","After washing these shrink a lot!"
"Jim","1.0 out of 5 stars","Fit until I washed them. NOT pre-shrunk!"
"Brian F","1.0 out of 5 stars","Needs to be a little looser. I had to buy other ones from a store. Cant even wear it"
"chelaine a fair","1.0 out of 5 stars","As others have noted, these are fake knockoff shirts. Not real Hanes. They are not preshrunk cotton, they will shrink dramatically. Do not buy these shirts if you want a quality product."
"Jon Pantusco","1.0 out of 5 stars","These are not comfort soft!"
"Gisele Mantoanelli","1.0 out of 5 stars","They shrink."
"Craig Harvey","1.0 out of 5 stars","Small"
"Joe Catalano","1.0 out of 5 stars","Neck opening was too large. Should be closer to the neck."
"Jennifer Reinhold","1.0 out of 5 stars","These are heavyweight. Not as described."
"Tanya Chum","1.0 out of 5 stars","The product was nice. Fit my daughter perfectly and great quality, but not very happy it came in long sleeve. When I ordered short sleeve. I needed it for family pictures. So I ended up having to purchase another shirt.."
"E. T.","1.0 out of 5 stars","Terrible fit! These shirts are way shorter than any t-shirts I've owned before. Impossible to keep tucked in."
"Mareia","1.0 out of 5 stars","They seamed fine but after 1 wash shrunk washed on cold dried on med. Don't dry on anything other than low heat."
"Amazon Customer","1.0 out of 5 stars","I am a big guy so last time I ordered 4x tshirts. They were way to big so this time I ordered 3x and they feel to tight. I hate the hassle of returning clothes online so I think I'll stick to the brick and mortar stores for clothes"
"Brian","1.0 out of 5 stars","A really rough feeling shirt"
"Ahmed Jadou","1.0 out of 5 stars","Don't buy, not good looking, even i am body builder and have only 12% fat."
"Melissa","1.0 out of 5 stars","Only received 2 shirts in the package"
"Kevin","1.0 out of 5 stars","I bought these shirts in multiple sizes. Same manufacturer/ same style/ same color selection but there is a great variation in the color and design of the large shirts. It looks like the stitching is inside out and the color is not a bright orange but closer to a salmon color. I didn't see the color difference until I had taken shirts to have logos and names put on them it is too late to return but I am extremely upset with the quality of these shirts"
"Robert","1.0 out of 5 stars","I wasn't expecting heavy weight t-shirts as these are. NOT the softer material shirt I had previously bought. They say comfort soft but they are not, in my humble opinion."
"Clynton","1.0 out of 5 stars","Only 3 shirts in the 4-pack I ordered"
"Sun Seeker","1.0 out of 5 stars","NOT soft at all! Scratchy and shrinks to fit a toddler! You get what you pay for?"
"alpan","1.0 out of 5 stars","No 90% cotton! 50% cotton, 50% polyester."
"zwade","1.0 out of 5 stars","There were holes in 3 of the shirts right out of the package."
"Dion","1.0 out of 5 stars","These guys gave me long sleeve shirts instead of short sleeves smh"
"Carlos","1.0 out of 5 stars","The product was not black bit gray not as dark as picture on site"
"Jeff Rolquin","1.0 out of 5 stars","not 100% cotton"
"Haven Eubank","1.0 out of 5 stars","Junk"
"Andrew Tankel","1.0 out of 5 stars","Seller tossed loose shirts in a box and mailed. Arrived dirty. Shirts fit slightly larger and longer than normal."
"Erasmo Galvan","1.0 out of 5 stars","Worst shirts ever they are to short. They fit like someone sewed a cut out of a shirt together. Waste of money I guess can use them as a rag or something."
"Amazon Customer","1.0 out of 5 stars","NOT COMFORT SOFT"
"chetan","1.0 out of 5 stars","Too big"
"Dallas Music Lover","1.0 out of 5 stars","not genuine Hanes, IMO. not soft at all."
"Edmund","1.0 out of 5 stars","Shirt fits small."
"Brendan","1.0 out of 5 stars","These shirts are not the same “ComfortSoft” t shirts that you’d find on the shelf in a store. They are not as soft, fit differently, and the fabric shrinks more."
"Amazon Customer","1.0 out of 5 stars","3/5 shirts ripped at the armpit after the first wash. absolute garbage."
"Lindsey E. Hunnewell","1.0 out of 5 stars","Not soft, very rough Cotten I ended up returning it"
"Emily amazoncustomer","1.0 out of 5 stars","not soft, one of them was ripped"
"Devi O'Neill","1.0 out of 5 stars","unattractive. boxy big fit. not black but dark grey. And they charged me to return."
"Kindle Customer","1.0 out of 5 stars","This was NOT Comfortsoft material. Just plain cotton. Disappointed."
"AF_sg","1.0 out of 5 stars","Products came in an unmarked plastic bag, clearly due to some sort of re-packaging - one bag had 4 t's the other 5... - not sure they are genuine but they do feel different from other Hanes t-shirts."
"Cassandra Colvin","1.0 out of 5 stars","Way too small and not comfortable whatsoever. Very misleading and it was a waste of money because I never wear the shirts"
"Levi DeVore","1.0 out of 5 stars","Heavyweight in the main description would be nice, seems important."
"Norman S.","1.0 out of 5 stars","Horrible product not made by hanes. Not soft at all came in clear plastic bag with generic print on inside of shirt. Beware!!!"
"abx","1.0 out of 5 stars","Material is the opposite of soft."
"sarah marisa thurman","1.0 out of 5 stars","Seemed like a knock off. Not well fitted, not soft at all, and no stretch. Just a pack of worthless scratchy shirts."
"Avi Erami","1.0 out of 5 stars","very rough dress"
"Hellbuck","1.0 out of 5 stars","Neck stretched and color faded quickly. Very poor quality. Extremely disappointed as last order was very good."
"Amazon Customer","1.0 out of 5 stars","I was supposed to receive 4 t shirts only received 3"
"Amazon Customer","1.0 out of 5 stars","They are fruit of the loom rejects don't fit right at all"
"Bob Dennis","1.0 out of 5 stars","These shirts were not as thick as I had thought they were. I wish I hadn't bought them... Oh well."
"Heather Mallow","1.0 out of 5 stars","After a few washings, the shirts shrunk so much they ride up you pack. They are thick and stiff, and too short."
"karen m","1.0 out of 5 stars","Were not true to size... not sure they were really Hanes t-shirts"
"Tara Brammer","1.0 out of 5 stars","These shirts seemed irregularly sized. The neck hole is way small and kind of tight on my neck and I am a female. I purchased these for teenaged boys."
"Public Name","1.0 out of 5 stars","Very disappointed. Not very soft, and the shape is very strange around the armholes. I wanted a big roomy tshirt, but the shape of these is just very odd."
"shyang","1.0 out of 5 stars","Not comfortable, very itch even after washed"
"Rocco M. Angelo","1.0 out of 5 stars","Two of the T-shirts had holes in them-disappointing. Unfortunately I washed them before noticing the holes. No time to return shipment.
Lesson: do not purchase clothing items in packs."
"Doug Salyers","1.0 out of 5 stars","greAt price if i would have recieved lol"
"Ryan lukz","1.0 out of 5 stars","Worst hardest material even after wash"
"Amazon Customer","1.0 out of 5 stars","Product shrinks so get one size up"
"t-off","1.0 out of 5 stars","material feels thin and rough"
"Kenneth Gilbert","1.0 out of 5 stars","i received only 3 shirts not 4 as stated"
"angela","1.0 out of 5 stars","Says 4 pack but only received 2 shirts."
"John","1.0 out of 5 stars","Good shirt but didn't receive 4 shirts both times I was sent the product..."
"Amazon Customer","1.0 out of 5 stars","Shirts feel scratchy and stink up a lot after the first wash. They are also very short and hard to tuck in for that reason"
"Damián Goldenstein","1.0 out of 5 stars","Se lavo y se achico"
"Austin Cabral","1.0 out of 5 stars","Shrunk alot!"
"Toni","1.0 out of 5 stars","According to the site I purchased comfort soft tagless shirts, what I received, however, were the the not as nice heavyweight tagged shirts. Very disappointed! Hopefully amazon will resolve the issue."
"DH","1.0 out of 5 stars","I purchased these for my son. The sleeve stitching unraveled while he was wearing the shirt for the first time. The quality of these Hanes is very poor. This is disappointing in contrast to their past products."
"Yelnick McGwawa","1.0 out of 5 stars","Tight."
"Dan","1.0 out of 5 stars","Sandpaper. Do not buy."
"Blake and Beverly","1.0 out of 5 stars","Not comfort soft. Not 100% Cotton. Rough and shrink a lot on the first wash. I have comfortsoft Hanes and these are not the same shirts."
"Amazon Customer","1.0 out of 5 stars","Do not buy this!!! I bought a large, expecting them to be a bit larger than the medium shirts I normally wear. After one wash, they shrunk tremendously, and are now skin tight. Unwearable. In addition, the cut is awkward. The sleeves are noticeably longer than one would expect."
"Germain","1.0 out of 5 stars","i normally use L on any brand but this one is just too large , first time this happend to me buying here on amazon , is a shame"
"Joshua","1.0 out of 5 stars","Poor quality."
"Kindle Customer","1.0 out of 5 stars","Not ComfortSoft. Just plain Hanes shirts."
"fsohrab","1.0 out of 5 stars","Cheap quality. Definitely expected better. Oh well, first and last time I'm buying them, online."
"Ryan","1.0 out of 5 stars","Poor quality"
"Jason McDowell","1.0 out of 5 stars","Disliked"
"Anthony","1.0 out of 5 stars","These shirts are definitely not Hanes."
"Cynthia Goldstein","1.0 out of 5 stars","Bigger than expected"
"Dom M","1.0 out of 5 stars","Poor quality, very coarse feeling and formed pills everywhere just after a couple of washes."
"Reece Jennings","1.0 out of 5 stars","These are mislabeled and are not comfortsoft shirts. They feel like the thick cheap shirts at a craft store. Please do not buy."
"Timothy Novak","1.0 out of 5 stars","These undershirts definitely are not Hanes. Worthless! Some have a tag, some are tagless, some are both - they have a tag and the tagless printing is on the shirt."
"m","1.0 out of 5 stars","I bought white comfortsoft t-shirts from Amazon recently and they are very soft. THESE are not soft at all and are short. Will return."
"Amazon Customer","1.0 out of 5 stars","Fit was off"
"CSJ","1.0 out of 5 stars","Only received 2 shirts"
"Jessica Hackert","1.0 out of 5 stars","There is no way that these are ""authentic"" (can't believe I'm using the word authentic for Hanes Tshirts!!!). Heavier material used, oddly sewn sleeves."
"Clayton W.","1.0 out of 5 stars","These are not Hanes ComfortSoft Shirts. These shirts are the least soft shirts I have ever put on. The sleeves aren't even sewn on properly. I will never buy clothes at amazon again."
"Tyler Brazile","1.0 out of 5 stars","These shirts are not as described. They are the ""heavyweight"" version of the hane's comfortsoft t-shirt. This is not indicated anywhere on the item listing. Complete waste of money and false advertising. Fit is small, quality is low."
"tony christiani","1.0 out of 5 stars","The shirts shrunk more than I expected and they are not soft at all. They are pretty uncomfortable to wear and are now just expensive house rags."
"Matthew T Freniere","1.0 out of 5 stars","These are not as described. I received ""heavyweight"" shirts that have no stretch at all to them, making them extremely uncomfortable."
"Deanna Ruiz","1.0 out of 5 stars","bad product, not hanes"
"Mercfriendly","1.0 out of 5 stars","not soft"
"ErinR","1.0 out of 5 stars","Hear are not the Comfort Soft T-shirt’s. They are tagless but definitely not a soft material like the comfort soft T-shirt’s. Very rough and donnit soften with washing."
"jeremy hester","1.0 out of 5 stars","These are fake. Not 100% cotton. Scratchy, and poorly made. They are not Hanes. I have some that are actually Hanes, and these are different, from the labeling, to the material."
"David Bradford","1.0 out of 5 stars","These shirts were rough feeling and not comfortable at all. They also seem to be a bit short for the size."
"Jeffrey Mitzner","1.0 out of 5 stars","These are the most uncomfortable shirts that I have worn. Even after washing, still not much better. If this is comfort soft, I would hate to see the regular ones."
"Joanna D.","1.0 out of 5 stars","Too short. Shrunk even more after washing."
"Nathaniel Chacon","1.0 out of 5 stars","Do NOT buy these. They're knockoffs."
"Matt Bethany","1.0 out of 5 stars","They shrink drastically after the first wash"
"Kevin M.","1.0 out of 5 stars","Not tagless like description says."
"Gerry","1.0 out of 5 stars","I bought 2 packs of black shirts. I put one on for the first time and the seam came undone. And I didn’t notice right away so I went out all day with a huge hole in my side."
"Salvador","1.0 out of 5 stars","Didn’t get this item"
"Amazon Customer","1.0 out of 5 stars","Not heavy weight cotton can see right through the shirt and sizes are bigger than marked large is more like xtra large"
"K.E.","1.0 out of 5 stars","Ordered both grey and black. Black shirts fit like always grey shirts were much larger."
"AaronSr","1.0 out of 5 stars","Terrible quality. Skip these t shirts"
"Chris","1.0 out of 5 stars","Do not order. I received a ""Heavyweight"" undershirt and also of the wrong size. I decided to order regardless of the negative reviews. I was thinking ""how could a 4 start item be so bad?"" Save yourself the trouble and look elsewhere."
"Kiara Phillips","1.0 out of 5 stars","It will shrink, order a size up."
"A Collector","1.0 out of 5 stars","If you are 6 foot 5 and a beanpole these may fit you. Size chart is nowhere near accurate for the sizing. These fit long and slim, waist sizing is 2-4 inches smaller, chest sizing seems fine."
"Troy baker","1.0 out of 5 stars","The shirt was not tagless, it also was made of the roughest material. It was not a comfort soft."
"Justin","1.0 out of 5 stars","knockoff garbage, not hanes, certainly not comfortsoft"
"Ian Tullar","1.0 out of 5 stars","Received heavyweight contonsoft 99 percent cotton one percent other listed as 90 cotton 10poly comfort soft no where on listing did it Mention heavyweight as I wouldn't buy in first place. As soon as I open it knew it wasn't what I was expecting. Color was listed as grey recieved more of white with a bit of grey."
"Amazon Customer","1.0 out of 5 stars","N/A"
"Marcus Allman","1.0 out of 5 stars","I bought what was supposedly the same brand and make (Hanes black comfortsoft) and they were awesome but pricey, so I was excited to see these with an extra shirt for half the price. Very disappointed. The shirts I bought here are no where near as soft as the others not to mention they shrank a little and faded - whereas my kohl's Hanes ts still looking and feel great, and they are 6 weeks older than these. Don't waste your money, they aren't the shirts you're expecting"
"Brian T. Waldvogel","1.0 out of 5 stars","Order a size larger"
"Andrew Gregory","1.0 out of 5 stars","Received ""heavyweight"" shirts, both orders"
"robert cumming","1.0 out of 5 stars","Shirts were not comfort soft shirts, sent inferior shirt"
"Christopher Arrigo","1.0 out of 5 stars","They shrink significantly after 1st wash"
"Andrew solis","1.0 out of 5 stars","When I cut off the sleeves"
"Scott Laskowski","1.0 out of 5 stars","Product (light steel color) is advertised as 100% cotton. Upon receiving the product I realized that they were in fact a cotton poly blend."
"Mariah","1.0 out of 5 stars","I only received 3 shirts in my package. I was supposed to receive 4."
"Julie","1.0 out of 5 stars","I got heavy weight Cotten shirts instead of comfortsoft navy t shirts"
"Vannessa Hughesly","1.0 out of 5 stars","Absolutely disappointed with my purchase. Unless I read this thing wrong, I'm supposed to get 4/5 shirts in a pack. So I purchased 1 pack. Why did I receive 1 shirt?"
"Amazon Customer","1.0 out of 5 stars","The tee was too thick and sizing inconsistent with purchases in retail stores. Disappointing - how do I return? Never have."
"matthew s hall","1.0 out of 5 stars","Terrible quality. Not soft at all! Do not buy!"
"Martin Kedra","1.0 out of 5 stars","I expected a T-shirt without tags, instead I got a bootleg Hanes T-shirt with a Made in Dominican Republic heavy duty tags... I sent the box to Salvation Army the same day..."
"tvincent","1.0 out of 5 stars","This is not the same ComfortSoft you get in store. The fabric is not soft at all and does not fit well."
"R J R","1.0 out of 5 stars","Burlap is probably softer."
"Kindle Customer","1.0 out of 5 stars","I don't think this is a Hanes product as the normal quality was not there."
"Amazon Customer","1.0 out of 5 stars","Never wrote a review in my life. But I couldn't resist because this shirt is do bad. Washed and wore once, collar already stretched out. Bad fit too. Loose behind neck."
"Matt Day","1.0 out of 5 stars","this t-shirt is way to large for the size and the material is very thin."
"Saren K. Bonacker","1.0 out of 5 stars","These shirts are easily a size larger than advertised, probably two sizes."
"robfo","1.0 out of 5 stars","Cheaply made shirts. Regret purchase."
"Army MP","1.0 out of 5 stars","Not ComfortSoft! Amazon fails again!"
"Jake Cohen","1.0 out of 5 stars","Not a comfortable shirt at all. Feels like cardboard."
"otavio henrique castilho vigato","1.0 out of 5 stars","Afters washing the shirt shrink"
"J","1.0 out of 5 stars","Absolutely hate the material
It smells
It attacks bad smell
For example if you are cooking with this one you will walk out smelling like you work in a Chinese restaurant kitchen
I have purchase others this brand and it was good but these are thicker and the material feels horrible
The smell part is bad
I threw them away! I couldn’t even wear them to be home and lounge"
"Thomas Ragsdale","1.0 out of 5 stars","Shirts feel and fit nice. However they don't have the correct logo. I feel ripped off."
"Cristian Munoz","1.0 out of 5 stars","They shrink after wash.."
"David Manthey","1.0 out of 5 stars","Too wide, too short....that is all."
"JAC","1.0 out of 5 stars","these got tighter with every wash"
"Amazon Customer","1.0 out of 5 stars","Ordered XXL after one wash they shrunk to nearly a medium. Poor quality."
"Insanity Sock","1.0 out of 5 stars","It says 4 pack but I only received three shirts. Where's the last shirt I paid for???"
"Amazon Customer","1.0 out of 5 stars","They will shrink very badly after the first wash"
"Dalton Wilfley","1.0 out of 5 stars","Too large"
"Vivek Khanna","1.0 out of 5 stars","This is really the roughest cotton t shirt you'll ever find."
"Ken Motz","1.0 out of 5 stars","Appear to be knockoff, neck stretches almost immediately, will update after washing"
"Alex McAuley","1.0 out of 5 stars","Horrible stiff and scratchy"
"Amazon Customer","1.0 out of 5 stars","The shirts were not as soft as I expected, and they shrank a lot after wash and I washed them in cold and gentle dry"
"Vanessa & Henry Naranjo","1.0 out of 5 stars","Runs tight and smaller then the size it says."
"Amazon Customer","1.0 out of 5 stars","These are not comfort soft"
"Kirk","1.0 out of 5 stars","Not truly ""ComfortSoft""! Itchy and flaxy. You get what you pay for."
"William Lott","1.0 out of 5 stars","Much lighter than shown. Perhaps I was sent the Baby Blue by mistake? Not too pleased."
"Amazon Customer","1.0 out of 5 stars","Worst quality. Washed only once and it shrieked to size small from medium and looks like I wore 200 times."
"Rodolfo Carrillo","1.0 out of 5 stars","no pocket"
"Mrs Powell","1.0 out of 5 stars","HOBO WEAR"
"mario mariano","1.0 out of 5 stars","Worst shirts i ever bought washes twice and they are falling apart"
"Lina María Rivas","1.0 out of 5 stars","No me queda puesto que nunca llego."
"Michael","1.0 out of 5 stars","Pretty sure these are counterfeit. Should be tagless but have tags. Not soft like other Hanes shirts."
"Tim","1.0 out of 5 stars","The large shrunk to baby gap size after washing."
"Amazon Customer","1.0 out of 5 stars","These are not soft at all."
"OC Stef","1.0 out of 5 stars","I ordered all black set. They are NOT soft, came without any retail packaging in a mailer bag. I am pretty sure these are not real Hanes products. I definitely agree with other users that real Hanes has poor quality control, more than once I have received one with a major defect.
If you found my review as helpful please mark it as such."
"brendan egan","1.0 out of 5 stars","Length is too long relegating this pack of shirts to simply tucked in under shirts. The material is also a bit thicker than I was expecting. I wish I read the previous reviews."
"B","1.0 out of 5 stars","Color was not as advertised"
"Naim Arbaje","1.0 out of 5 stars","Is not 100% cotton, is only 50% and 50 % polyester.
Very uncomfortable."
"baf113","1.0 out of 5 stars","not 100% cotton. cheap, itchy, and i suspect conterfiet"
"Jamal T.","1.0 out of 5 stars","So Much bigger than expected it went all the way down to my knees"
"Matthew Henderson","1.0 out of 5 stars","These shirts are horrible.... Very small and definitely not comfortsoft."
"imartinez","1.0 out of 5 stars","Not original"
"te","1.0 out of 5 stars","Not quite an undershirt and not quite a t-shirt, fits poorly and not at all worth it."
"snyder.havala@uwlax.edu","1.0 out of 5 stars","I don’t believe these were real Hanes brand"
"Wilson David Volquez Peguero","1.0 out of 5 stars","ES Falsificado,NO LO COMPRE!!!"
"Jasmin H.","1.0 out of 5 stars","Too small, after first washing they shrink for 2 sizes .. Seller must say something, some note for buyer, to order bigger size .. This is frod .."
"octavio","1.0 out of 5 stars","They aren't comfort soft like described, they are heavyweight. Sizing runs large! Ordered medium but they fit as large"
"TM","1.0 out of 5 stars","One of the shirts arrived with a large stain (possibly bleach?) on the front of the shirt"
"Nicholas Spier","1.0 out of 5 stars","Shrunk a whole size first time I washed them"
"Amazon Customer","1.0 out of 5 stars","These are not genuine hanes. I'll fitting and color faded after one wash. Just go to ross"
"Wilmer A Perez","1.0 out of 5 stars","👎🏻"
"Vikram","1.0 out of 5 stars","Faded and bad quality.."
"Edward G. Hoose","1.0 out of 5 stars","Not a substantial t shirt...made of a flimsey material.....price was ok."
"Vern Wagner","1.0 out of 5 stars","Neck does not lay flat-----------not as advertised."
"vernae mclean","1.0 out of 5 stars","The shirts are not hanes. They are really rough against the skin not worth the buy."
"kristicruse","1.0 out of 5 stars","They were not the comfort soft"
"Carlos","1.0 out of 5 stars","The fabric is too thin and form fitting. My gut and muscles are prevalent when I wear these shirts."
"Frank","1.0 out of 5 stars","Shrunk. Not soft."
"Barry59","1.0 out of 5 stars","Real tight,,"
"Amazon Customer","1.0 out of 5 stars","non of them are sewn correctly and the necks rest crooked around my neck. they are now used as rags to clean my guitars!"
"Austin Downing","1.0 out of 5 stars","The color khaki is not khaki at all, it's more like mustard yellow. It's too embarrassing to even wear these."
"Customer Advocate","1.0 out of 5 stars","The product description says this item is 100% cotton. The inside tag says 90% cotton, 10% polyester. I don't like deceptive marketing. The item is completely useless to me and will need to be returned."
"m","1.0 out of 5 stars","These are the Heavy Duty comfortsoft shirts. They are too thick to be used as undershirts. Lost neck elasticity after the first wash. Waste of money!"
"Strawman","1.0 out of 5 stars","The color was nice, and looked like the picture, but they were too abrasive to wear without an undershirt."
"Marian Jenkins","1.0 out of 5 stars","We dryer them they shucked a lot."
"Amazon Customer","1.0 out of 5 stars","Not soft at all. These shirts seem fake."
"Matt G.","1.0 out of 5 stars","Came with one less shirt than advertised"
"Siddharth Dugar","1.0 out of 5 stars","Extremely low quality"
"Brien Matson","1.0 out of 5 stars","If you usually take a large, order an extra large."
"Daniel G. MacKin","1.0 out of 5 stars","Washed one time in cold water then dried on cotton and they shrunk in length not happy with them"
"Joyce Keymer","1.0 out of 5 stars","Never again!!!"
"Sandy E.","1.0 out of 5 stars","Sadly, the packages were labeled MEN'S MEDIUM, but the shirts were MEN'S XL. MISLABELED. Reorder was mislabeled as well. Shirts were for a uniform. Very disappointed. 0 stars."
"Scott Ward","1.0 out of 5 stars","The length of the shirt is too short and the shrinks even shorter after first washing."
"Yishen Miao","1.0 out of 5 stars","the t-shirt tears itself after the first wash."
"Brian Keaton","1.0 out of 5 stars","I ordered X-Large. They fit like a medium."
"Charles W. Denny","1.0 out of 5 stars","Too small"
"Grant C. Harris","1.0 out of 5 stars","first review ever, these are thin rough t-shirts with the neck stretched. These are so bad, Im going to contact Hanes directly, see if i can get an explanation."
"John Malkovia","1.0 out of 5 stars","Nowhere did they mention that these are HEAVYWEIGHT. They're much bigger than I thought. I was under the impression I would be getting a regular Hanes T-Shirt in medium. However, I get a shirt that looks more like an XL.
Don't bother getting these unless you want the heavyweight style shirt."
"Amazon Customer","1.0 out of 5 stars","Actually This size fit on me but this Men's T shirt is not fitted as my expectation so not happy."
"JZ","1.0 out of 5 stars","After one wash cycle I found 2 shirts had sizable rips in the seams of the shoulder. Unacceptable. Very cheap shirts."
"Andy","1.0 out of 5 stars","These actually feel fake, the material is scratchy and nothing like my other shirts"
"JOHN E","1.0 out of 5 stars","Not Hanes Comfortsoft"
"Mahmoud Ibrahim","1.0 out of 5 stars","It said so on the back of the t-shirt 90% cotton, 10% ploy"
"chris","1.0 out of 5 stars","Too small"
"jeff mesher","1.0 out of 5 stars","it would be nice if I could return them and get a double X large seen how they run small"
"angel aguilar","1.0 out of 5 stars","Cuality not there I won’t recommended"
